"replicate","AgeGroup","dx","dy"
14,"31-55",0.00674934149789663,1.4866534634572
14,"56-65",0.022415000022975,0.923055371620787
14,"66+",-0.000581359838784587,0.163272871042942
15,"10-17",0.0223178543180553,0.22128655243452
15,"18-30",-0.0233757577064049,0.162641691522301
15,"31-55",0.0112609587762817,0.518659998192987
15,"56-65",0.0174489824757657,0.291444788460286
15,"66+",0.00418572085906638,-0.644247045642961
16,"10-17",0.022438982480263,0.719280668312361
16,"18-30",-0.0288856119123038,0.990449073798001
16,"31-55",0.0125606601771895,0.867892653151225
16,"56-65",0.0178584962594562,-0.0892410834346808
16,"66+",0.00752317827129638,0.0152349651379815
17,"10-17",0.0205883737526584,0.710701350975252
17,"18-30",-0.00976720526356156,0.796007650765144
17,"31-55",0.00907818736895971,1.14349347078872
17,"56-65",0.0319124448522129,0.0342004622215466
17,"66+",0.00777876719410077,0.6258103108319
18,"10-17",0.0279612227443541,1.1556987506822
18,"18-30",-0.0224229885807004,0.182394880531582
18,"31-55",0.00292170308910578,1.55571517749428
18,"56-65",0.0206504132851891,0.704019893418094
18,"66+",0.00686392541402302,-0.0277386797124013
19,"10-17",0.0359677274152744,-0.196982049919477
19,"18-30",-0.0250749424259404,-0.0271067900706878
19,"31-55",0.00934954795642695,1.415472617027
19,"56-65",0.0300435847806557,0.614715260239922
19,"66+",-0.00137516384419235,-0.817994725073229
20,"10-17",0.0206605274487473,0.767302997562176
20,"18-30",-0.0152698940177375,-0.0718629207270709
20,"31-55",0.00750245868024652,0.958716807883613
20,"56-65",0.0340743589032748,0.374793194306813
20,"66+",0.00089769633764418,1.19742645368104
21,"10-17",0.0264039753270801,0.5010871192124
21,"18-30",-0.0172853771384809,-0.900993686181531
21,"31-55",-0.00130847579068882,1.05538756751219
21,"56-65",0.0284864545739779,1.19804692627943
21,"66+",0.00222536342549473,1.22927728638329
22,"10-17",0.0177953205791919,0.673899048701101
22,"18-30",-0.020637580757742,1.57572971148496
22,"31-55",0.0124269537602644,1.69272976025672
22,"56-65",0.00745445432887573,1.74774871209706
22,"66+",0.00656695802540451,-0.0566350312573913
23,"10-17",0.0338405869215126,0.748193850360705
23,"18-30",-0.00975391369142847,0.263864161002077
23,"31-55",0.00863317466732016,1.49180978044597
23,"56-65",0.0124231934380026,-0.398288918941946
23,"66+",0.00152184594672669,0.650139458588205
24,"10-17",0.0157785736981045,0.621395615552585
24,"18-30",-0.0199500017224096,0.247437401751501
24,"31-55",0.00528450111034012,1.43563913785134
24,"56-65",0.0216498974184494,1.18705732435105
24,"66+",-0.00442268440406297,0.177994741067563
25,"10-17",0.0169646692045165,0.549408419841123
25,"18-30",-0.0130675352206673,-0.232468653180517
25,"31-55",0.0154245841202721,1.1438850900733
25,"56-65",0.0406394498495493,2.0461781578462
25,"66+",0.00487628681107294,0.485021525733671
26,"10-17",0.0229124079169171,1.15406949747004
26,"18-30",-0.00507431224499932,-0.0930295758228805
26,"31-55",0.0139115177349675,1.10753542305081
26,"56-65",0.040783865120952,1.375737903834
26,"66+",0.00577258342166155,0.164172527570493
27,"10-17",0.0283792490003594,0.630660999521309
27,"18-30",-0.0172988656525321,0.917059474463867
27,"31-55",0.00948903191665706,1.81201378827037
27,"56-65",0.0280314674336375,-0.214883947897734
27,"66+",0.00181974535896635,-0.295170687751661
28,"10-17",0.0213131710080057,0.864017294611999
28,"18-30",-0.0265740812171628,-0.488039454323532
28,"31-55",0.00487160694987721,1.46519274194226
28,"56-65",0.0425620918991819,-0.371592131719902
28,"66+",0.00509974038375602,2.08313775682573
29,"10-17",0.0214663902781143,0.697889433080211
29,"18-30",-0.0148490175059348,0.0740936582685894
29,"31-55",0.0144679792909064,1.11450989109265
29,"56-65",0.0365487032370252,1.19263275860754
29,"66+",0.00931656698309756,0.435907973876244
30,"10-17",0.02296989105496,1.26611099062651
30,"18-30",-0.0117532419278603,-0.603174193090211
30,"31-55",0.0140756812639926,1.59508101369984
30,"56-65",0.0234711734338715,0.603029119079821
30,"66+",0.00232414012046589,0.239189057458207
31,"10-17",0.0204003032815184,1.06107400106004
31,"18-30",-0.00549291275089481,-0.0228556561503641
31,"31-55",0.0022304470946975,1.68159818631327
31,"56-65",0.00552470218880444,1.6845685035264
31,"66+",0.00272050615023715,1.29477110689606
32,"10-17",0.025202320941446,0.397900942374254
32,"18-30",-0.0112450078872319,1.19774821752234
32,"31-55",0.0143439451956852,1.77458795177382
32,"56-65",0.0286528089485691,1.43659480214505
32,"66+",0.00153387156456744,0.766089338799693
33,"10-17",0.0261638107540738,1.04054327597125
33,"18-30",-0.0299703571058307,-0.053764331669905
33,"31-55",0.00497649428477664,0.772508875113038
33,"56-65",0.0166581413955331,-1.73400625795165
33,"66+",0.00192197065769006,1.22674706728391
34,"10-17",0.0286586664046792,0.756508544814148
34,"18-30",-0.0190180788346507,0.0821416909597996
34,"31-55",0.00567555986811258,0.981706252924864
34,"56-65",0.0229047615199404,1.5342515664371
34,"66+",0.00558356793825869,0.942532313764307
35,"10-17",0.0215787909275391,0.958800239098948
35,"18-30",-0.0217013760076681,0.799681732930202
35,"31-55",0.00134689134796478,1.43447328158081
35,"56-65",0.0224108878168692,0.538839206794021
35,"66+",0.00172608825781585,0.825488794082895
36,"10-17",0.026730823336921,0.491951123042114
36,"18-30",-0.018985168471271,1.74432759691172
36,"31-55",0.0053348517792024,1.93897002516442
36,"56-65",0.0221886516091107,-0.153338320411388
36,"66+",0.0114247226621077,3.40614610034302
37,"10-17",0.0165837889667751,1.10367992706449
37,"18-30",-0.0187880456043791,0.245694812968997
37,"31-55",0.00682006758341441,1.78065006165805
37,"56-65",0.032326097980802,0.180426373763598
37,"66+",0.00846220978220957,0.106762949869506
38,"10-17",0.0201119581660865,0.542058074140976
38,"18-30",-0.00250442556979041,0.396745339843925
38,"31-55",0.00209727434966711,0.810988667375621
38,"56-65",0.0271230695286898,0.966982829005623
38,"66+",0.00435651222773152,2.5233619666185
39,"10-17",0.029194255190043,0.575869712280732
39,"18-30",-0.0123862747300993,0.0622650464515271
39,"31-55",0.0119029051759376,2.31164313184533
39,"56-65",0.0238093642759008,1.00832161268995
39,"66+",0.0035480321477096,0.111166559839029
40,"10-17",0.0150107462518804,0.825542102526835
40,"18-30",-0.0136919250286822,0.625284284175699
40,"31-55",0.0130529707887302,1.17470951834581
40,"56-65",0.0273124061754582,1.11404352373199
40,"66+",0.00804765703490629,0.140405210632562
41,"10-17",0.021177914375782,0.793712207062148
41,"18-30",-0.018030384883118,0.176609401241825
41,"31-55",0.0115355414818837,1.0816656867215
41,"56-65",0.0290626897202528,0.311548945956012
41,"66+",0.00156996743651582,0.514233509836728
42,"10-17",0.0221100600868278,1.40110846665973
42,"18-30",-0.0153499343840849,-0.343258015139691
42,"31-55",0.00336771973556033,0.743379092318383
42,"56-65",0.023355303244138,0.932357621661302
42,"66+",0.00311108931084922,-0.202420150135728
43,"10-17",0.0301563281935208,0.400730106088799
43,"18-30",-0.0144356756058441,0.0162010090041864
43,"31-55",0.0124372226111593,1.70420951403015
43,"56-65",0.0259215539633074,0.526801365154508
43,"66+",0.00906972325481459,1.14675166165664
44,"10-17",0.0378565369418716,0.650869015764924
44,"18-30",-0.00773205660909065,-0.445099275724639
44,"31-55",0.0115469185197029,1.80023048599789
44,"56-65",0.0297379939855812,0.177225785801093
44,"66+",0.00465530168471133,1.21909632559083
45,"10-17",0.0211327483780905,0.46622390150622
45,"18-30",-0.0269070297211895,0.147681405237536
45,"31-55",-0.00115178388378884,0.851348201146754
45,"56-65",0.0326533451929025,0.697115179000146
45,"66+",0.00407514171915373,0.537450885110294
46,"10-17",0.0139015937571026,0.120314826942196
46,"18-30",-0.0218466561290947,-0.243257366766743
46,"31-55",0.0100530846764151,1.11909293430338
46,"56-65",0.0265670561960404,0.865534349863239
46,"66+",-0.000795202325636318,0.628580788471364
47,"10-17",0.0169746709644887,0.645910006167449
47,"18-30",-0.024383717362553,0.653156214771249
47,"31-55",0.0120085290687951,0.544052970878484
47,"56-65",0.0436652816843185,0.210022606344792
47,"66+",0.00359360931260257,0.424545562032643
48,"10-17",0.0231446429272984,1.15824384023752
48,"18-30",-0.0229798018992199,0.202854132192194
48,"31-55",0.0139800666029463,1.08638624635541
48,"56-65",0.0192573943295777,0.356557727496913
48,"66+",0.00799448240260686,0.961558318502576
49,"10-17",0.0227412477871349,0.579290720347078
49,"18-30",-0.0175516474456074,-0.457109089194201
49,"31-55",0.00513354227243357,1.63216215498801
49,"56-65",0.0238435129010156,1.90790074553883
49,"66+",0.00306983093339019,1.15125403442086
50,"10-17",0.0246542640317023,0.943140887938055
50,"18-30",-0.0227365496514001,0.230326520555886
50,"31-55",0.00703304125623205,0.363566955181007
50,"56-65",0.0340807202941528,1.31964555462719
50,"66+",0.00767326212911687,1.4564268750838
51,"10-17",0.0171960126456338,0.730973443052227
51,"18-30",-0.0213983971818795,0.343592735171118
51,"31-55",0.0180027537910235,2.2678177699989
51,"56-65",0.0223340907966401,0.0812170956945693
51,"66+",0.011327221974324,0.952342820163729
52,"10-17",0.0238297504371234,1.01210043630892
52,"18-30",-0.0143309920056807,-0.470337145313684
52,"31-55",0.00565378815546502,1.64698678944474
52,"56-65",0.0335681083465742,0.428068306213897
52,"66+",-0.000184557571113603,-0.326104791313279
53,"10-17",0.0257547447795091,0.369705422610791
53,"18-30",-0.0177637959797693,0.335457605632506
53,"31-55",0.00717474941322027,1.43981239738965
53,"56-65",0.0245685619561345,1.04342427928691
53,"66+",0.00413288823105193,1.99720441150076
54,"10-17",0.0195836404341371,0.318798286956396
54,"18-30",-0.0090702529083056,-0.242809042468046
54,"31-55",0.00854318660995429,0.894859480585582
54,"56-65",0.0368152011359499,1.79368534710886
54,"66+",0.00530283689220284,-0.432788944870042
55,"10-17",0.0235393593104422,0.40933199987801
55,"18-30",-0.00671294677463868,1.07524794038817
55,"31-55",0.00781416844387045,1.51656226658513
55,"56-65",0.03687469259668,0.597326224570681
55,"66+",0.00160406937355037,-0.158647999762692
56,"10-17",0.0178778088217991,0.166969850256065
56,"18-30",-0.01503780600353,-0.428970276440385
56,"31-55",0.01220716349984,1.38633666476592
56,"56-65",0.0103341991649569,0.364258441626456
56,"66+",0.00921304958796497,0.361137106430517
57,"10-17",0.011138259160211,1.24553493500645
57,"18-30",-0.0143290289232356,-0.571643087035225
57,"31-55",0.00404108655349356,0.798275878987612
57,"56-65",0.0317234928224863,0.234686729399968
57,"66+",0.00929027525431335,0.623623962983395
58,"10-17",0.0242926866143073,0.951485075424353
58,"18-30",-0.000737183418264453,-0.321500499283662
58,"31-55",0.0131240605123497,1.16054584563839
58,"56-65",0.0330627255262795,0.808457776743639
58,"66+",0.00636074391492514,1.55495965445313
59,"10-17",0.0305476375326424,1.03761760594296
59,"18-30",-0.0116497588015784,-0.0906768400579931
59,"31-55",0.0172315156642415,1.31717814056263
59,"56-65",0.0254152534658984,-0.086093971000988
59,"66+",0.0121923540498145,2.45168871758029
60,"10-17",0.0298577055249851,0.651764207565965
60,"18-30",-0.0160370784872556,0.51526099350928
60,"31-55",0.00947683526034371,1.39328857423619
60,"56-65",0.0279617682049667,1.06724625746598
60,"66+",0.00125267784568926,0.991160781453663
61,"10-17",0.0177073073768599,0.991397403107904
61,"18-30",-0.0191543944377963,-0.96292590444318
61,"31-55",0.00971747066400097,1.82824534173979
61,"56-65",0.0418771578728974,1.3644067082747
61,"66+",-0.00014241913650502,-0.0168978547748342
62,"10-17",0.0156135205998319,0.674013538114699
62,"18-30",-0.015661552849652,0.212706919772426
62,"31-55",0.0097414611273216,1.01588147179855
62,"56-65",0.0381170806104574,-0.688679298573637
62,"66+",0.00826319666690029,0.985428743691104
63,"10-17",0.031782089217703,0.514503208066752
63,"18-30",-0.0124261358824326,0.242869192806847
63,"31-55",0.0138603491381036,1.88664892908123
63,"56-65",0.0427541225728246,-0.376735173651873
63,"66+",0.00664552570243339,2.31839994014645
64,"10-17",0.0111719901686744,0.0831086575874291
64,"18-30",-0.0282490384210194,-0.570828040636519
64,"31-55",0.0141083980999654,1.10799129396285
64,"56-65",0.0306876963274746,0.478299401356711
64,"66+",-0.000213977814844363,-0.125565989150916
65,"10-17",0.00843400660046711,0.561550377196955
65,"18-30",-0.020293840502783,0.42649808006913
65,"31-55",0.0227897164785369,1.21198270676038
65,"56-65",0.0168025329441099,-0.451757716779452
65,"66+",-0.000441965104917882,-0.184992847309124
66,"10-17",0.0301049978851503,0.496455753992656
66,"18-30",-0.028243686028025,-0.0370823488917082
66,"31-55",0.00351119191493343,1.48378587658777
66,"56-65",0.0216932166512384,1.56467514656965
66,"66+",-0.00150527493414641,2.57736655714334
67,"10-17",0.0246555645116447,1.07638582092853
67,"18-30",-0.00298129001857861,0.525788766331091
67,"31-55",0.0147270742885441,1.00284763904753
67,"56-65",0.0273892817709362,1.18430589355477
67,"66+",0.00467253051844069,2.41630533131056
68,"10-17",0.0260036382628812,0.690439252410481
68,"18-30",-0.0135981658702997,-0.126616038915882
68,"31-55",0.00939853686593173,2.88609604212345
68,"56-65",0.0317904340022115,0.644760784506783
68,"66+",0.00246985864439954,0.814120847796158
69,"10-17",0.0272978206390443,0.76460823907404
69,"18-30",-0.0137289309180265,0.811102376019017
69,"31-55",0.00804908468167531,1.72729318829018
69,"56-65",0.02641299523685,0.868243963927966
69,"66+",0.00428635085238652,2.27780509989637
70,"10-17",0.0241243205539329,0.784264081420313
70,"18-30",-0.0116327586583596,0.46445008586697
70,"31-55",0.0111027440504142,1.37936853531863
70,"56-65",0.0250183447297129,1.28988420621986
70,"66+",-0.00196165686207657,0.0369991562171155
71,"10-17",0.0235477634034957,0.38555817540875
71,"18-30",-0.00912330692960239,-0.735723380497841
71,"31-55",0.0135449222775629,1.43192044504283
71,"56-65",0.0320125359323879,0.0140162127534875
71,"66+",0.00242089904036798,0.825887584759881
72,"10-17",0.0176535039103156,0.433101935561105
72,"18-30",-0.0106618509547836,-0.222786231024259
72,"31-55",0.0120997640347562,1.55865091582324
72,"56-65",0.032489186044391,0.188796431655518
72,"66+",-0.00343518941006661,-0.29408286653835
73,"10-17",0.0215927274369379,0.492392980195931
73,"18-30",-0.00972765348149651,0.328412186934267
73,"31-55",0.0132211025493908,1.25574781781766
73,"56-65",0.0224440059538487,-0.25020934535417
73,"66+",0.0091076837952374,2.30318316392947
74,"10-17",0.0275466909279634,1.2358852327314
74,"18-30",-0.0150050912619774,0.778176596130962
74,"31-55",0.0069474361785834,0.933852824413218
74,"56-65",0.0323698657890188,-0.630085264198771
74,"66+",0.00833621576272019,1.11257784004995
75,"10-17",0.028471607590445,0.895224039723446
75,"18-30",-0.0224604911098489,-0.148215829276507
75,"31-55",0.00689929050500743,1.78602286779174
75,"56-65",0.0267781390430424,1.70346862962436
75,"66+",0.0021926200500676,-0.857764082075915
76,"10-17",0.025858835777347,0.681113316810345
76,"18-30",-0.0255485518020412,0.374146615299059
76,"31-55",0.0121554306102656,1.21361195339897
76,"56-65",0.033820882602632,0.437223445805001
76,"66+",0.00609574099641741,-0.817242538760738
77,"10-17",0.0202930694360904,0.947030813038769
77,"18-30",-0.0136635610182743,-0.44812585257859
77,"31-55",0.00749416264059388,1.21383363806277
77,"56-65",0.0219674355807795,0.904183906135698
77,"66+",0.00465543877797474,0.441311248166057
78,"10-17",0.0270048242452733,0.49998870142596
78,"18-30",-0.0178111342375023,0.380345867645651
78,"31-55",0.00931106676242616,1.2200677376957
78,"56-65",0.0220708770397831,-0.362190861231623
78,"66+",-0.000386341010878449,1.51944029872767
79,"10-17",0.013113672656354,0.0803829030497631
79,"18-30",-0.0186614786043249,-0.465496846676057
79,"31-55",0.0106282632835638,1.32929054631615
79,"56-65",0.0205079384523147,-0.415128748768133
79,"66+",0.00551665129262421,0.773373268300809
80,"10-17",0.0190940281496741,0.789380853620781
80,"18-30",-0.0157090233079326,0.129032677051091
80,"31-55",0.0120703548756907,1.55283924416833
80,"56-65",0.0221233867974478,0.639130822284452
80,"66+",0.0111168736778704,0.0226496053743137
81,"10-17",0.0277768339008805,0.676796555223588
81,"18-30",-0.0206956952336828,-0.692833855099389
81,"31-55",0.00731289993912732,0.70831804486439
81,"56-65",0.0287920648636772,1.49696250734964
81,"66+",-0.000952285210169587,1.54914798978437
82,"10-17",0.0270989534383454,0.520236731872139
82,"18-30",-0.0215949481099637,0.111890058861825
82,"31-55",0.0050102205723479,1.13957641231237
82,"56-65",0.0208795682671475,0.207892769446815
82,"66+",0.0119148931651062,3.11747112395608
83,"10-17",0.0221591777396301,0.685109212614852
83,"18-30",-0.00648641288814505,0.656342599081956
83,"31-55",0.0158762372733714,1.16708413719106
83,"56-65",0.0247397740694678,1.31956994438067
83,"66+",-8.1362359285575e-05,0.191776360425148
84,"10-17",0.0277915586315218,0.118694797245475
84,"18-30",-0.0145172439743486,-0.459458864396209
84,"31-55",0.00525181264551061,1.29497495662321
84,"56-65",0.0331637984195896,0.51789536016487
84,"66+",-0.00305836508804741,-0.137666489361212
85,"10-17",0.029158534620315,0.187812447291932
85,"18-30",-0.0118081679067362,-0.547469696403283
85,"31-55",0.00481024815706244,1.73499856433649
85,"56-65",0.0273009120799047,0.161126553661381
85,"66+",-0.00363913232907516,-0.113151907030266
86,"10-17",0.0194501014416082,0.796193733098526
86,"18-30",-0.0100955940349819,-0.415703664939551
86,"31-55",0.0117072577576282,1.2819442562507
86,"56-65",0.0430922851015421,1.72877383879701
86,"66+",0.00186616514785082,-0.633008330962348
87,"10-17",0.015014649936977,0.577657241247101
87,"18-30",-0.0136863198024988,0.943215405603892
87,"31-55",0.0110524741023351,1.86771859972252
87,"56-65",0.0221485676688906,1.35144827797937
87,"66+",0.00437026083299023,1.04453244503087
88,"10-17",0.0224091878827447,1.246000299014
88,"18-30",-0.0246809641133957,0.207595051291094
88,"31-55",0.010621408475694,0.748322260242915
88,"56-65",0.0492171830965397,1.74238967827554
88,"66+",0.00120414864522617,-0.939869999101463
89,"10-17",0.0287505295148361,0.484153675631379
89,"18-30",-0.026053697974339,-1.22370692744252
89,"31-55",0.00637279799058305,0.800032277677323
89,"56-65",0.0233493669530384,-0.385970510723574
89,"66+",-0.0057066971842344,-0.764281277782189
90,"10-17",0.0166948923014895,0.484078636813345
90,"18-30",-0.0160432068234405,0.609197252838312
90,"31-55",0.0117478250409442,1.13848127937485
90,"56-65",0.0156423182427301,1.46178580954037
90,"66+",0.00667908728485087,1.07117629925617
91,"10-17",0.0187440763825767,0.820963681836209
91,"18-30",-0.0213882752921047,-0.050899960595272
91,"31-55",0.00264357296386608,1.87683092996928
91,"56-65",0.0278328823383825,0.0566820057227062
91,"66+",0.00151413807124839,0.974820408732976
92,"10-17",0.0264186817893139,0.804062887691629
92,"18-30",-0.0159098572578659,-0.434287152808469
92,"31-55",0.0191368138706484,0.964404663045167
92,"56-65",0.022802406540437,0.379506184896679
92,"66+",-0.00203132306384148,1.19488919780679
93,"10-17",0.0133759705025742,0.623499161679844
93,"18-30",-0.016288234167641,-1.63037213655801
93,"31-55",0.0143697154264918,1.64894813362914
93,"56-65",0.0468742434567986,1.6564496524165
93,"66+",0.00605410348657687,1.45750993301676
94,"10-17",0.0293822077296752,0.714792789538085
94,"18-30",-0.0238053981961923,-0.261381725560486
94,"31-55",0.00431683903877428,1.39743343637194
94,"56-65",0.0416418823866773,1.03443672951138
94,"66+",0.0101735734649873,2.48432251893462
95,"10-17",0.0302587146939998,0.976600081902247
95,"18-30",-0.0197102121638281,0.354811466798896
95,"31-55",0.0130889388088383,1.29980992227277
95,"56-65",0.0308993896109602,0.137621817597058
95,"66+",-6.92978022132223e-05,0.279650023239409
96,"10-17",0.0198247751338821,0.555561139080497
96,"18-30",-0.0174386792206305,-0.581943674728498
96,"31-55",0.00935807240704473,1.63262840578684
96,"56-65",0.0390599000773261,0.957025356750126
96,"66+",0.00606264963028416,1.31464795704661
97,"10-17",0.0260268405509686,0.818422264635286
97,"18-30",-0.00233508490370349,0.60560990848114
97,"31-55",0.0124500489816533,1.07510931363435
97,"56-65",0.0332745146422896,0.635431847152136
97,"66+",-0.00360329678584968,0.0857904829146392
98,"10-17",0.0173140462222977,0.497777940880972
98,"18-30",0.000182459037606775,-0.269862021399479
98,"31-55",0.00236557470353654,0.989420818769876
98,"56-65",0.0187310997880219,-0.952502708679553
98,"66+",0.00850876722468433,-0.0927002838778073
99,"10-17",0.0266166678199564,0.748844688882856
99,"18-30",-0.025922533820521,0.199085675692837
99,"31-55",0.00981150677782466,1.58372586498554
99,"56-65",0.0209665287989587,0.444591783002382
99,"66+",0.000833558109384944,0.243559208397356
100,"10-17",0.0212317614029681,0.734968340480625
100,"18-30",-0.0167465684554518,0.373576648204754
100,"31-55",0.00665525798067551,1.47104897277724
100,"56-65",0.0291463033169236,1.69852913126528
100,"66+",0.000849243345602976,0.854660302229805
101,"10-17",0.0320921255256652,1.25749374251374
101,"18-30",-0.0202463770458859,0.916386743667454
101,"31-55",0.0130270629388345,1.68924659065281
101,"56-65",0.0362193686010434,0.865704477540405
101,"66+",0.0113400758015448,0.48296315528666
102,"10-17",0.0125741283498009,0.494011207167077
102,"18-30",-0.0275406180167657,0.492749732961517
102,"31-55",0.0144373548675077,1.45641251965282
102,"56-65",0.0416088554252066,0.425188435410117
102,"66+",0.000365160310795032,0.062776093020755
103,"10-17",0.0200686877920362,0.300694550298932
103,"18-30",-0.0303183448481749,-0.222570827463652
103,"31-55",0.00904484870613659,0.77785844782596
103,"56-65",0.0197144400818893,0.507424015558453
103,"66+",0.00651875114029393,1.42232370627762
104,"10-17",0.0331789281824421,1.13636972286724
104,"18-30",-0.0226914535146909,0.246917935624291
104,"31-55",0.0110875137759305,1.12806662968237
104,"56-65",0.0198571833941565,0.853788296306327
104,"66+",0.0014451948167785,0.894279110121097
105,"10-17",0.0159784391085188,0.434693155384206
105,"18-30",-0.0184706725264453,1.04935478989442
105,"31-55",0.0120802299793261,0.819482629108418
105,"56-65",0.0200413799895211,0.514061512133575
105,"66+",0.00350079389415166,-0.45300412769036
106,"10-17",0.0252172215058639,0.364533947388563
106,"18-30",-0.0199722634794907,0.792863021617718
106,"31-55",0.0131189458504651,1.78171749096553
106,"56-65",0.0387132516575996,0.24402419930378
106,"66+",0.00759508743993655,0.628078566161241
107,"10-17",0.022161798538574,0.457457445418014
107,"18-30",-0.0332926962835309,0.908085831212968
107,"31-55",0.0144173189565495,0.850213766830429
107,"56-65",0.0402890251290066,0.942371124814185
107,"66+",0.00438516999660403,-0.428936272373271
108,"10-17",0.0217572702538822,0.263252605076523
108,"18-30",-0.0217175996228082,1.05390921156971
108,"31-55",0.00528519558076496,1.20098362679861
108,"56-65",0.0325205552450412,0.807490550247959
108,"66+",-0.00262677596368266,-0.822646131086666
109,"10-17",0.0266907558365212,0.782863776045434
109,"18-30",-0.017759438754034,-0.907585429652119
109,"31-55",0.00492843556235822,1.86038547392608
109,"56-65",0.0391297119754587,0.820200165314592
109,"66+",0.00961074691379447,0.773191067684213
110,"10-17",0.0177576133085847,0.857505168242843
110,"18-30",-0.0189155185902839,0.217755540820383
110,"31-55",0.00729081622886102,1.38397784636178
110,"56-65",0.0272942357176697,0.168674340692961
110,"66+",0.00378348410828852,0.889722470356132
111,"10-17",0.0103049669874626,0.592905683181637
111,"18-30",-0.00724931673986701,-0.176788793693785
111,"31-55",0.0165095642284008,1.53338226187349
111,"56-65",0.03358504228364,2.28474037019073
111,"66+",0.00395819682815773,0.500725451272537
112,"10-17",0.013830761298986,0.627865496306112
112,"18-30",-0.0261649706770702,0.611851935104863
112,"31-55",0.0100122833446376,1.3457940755954
112,"56-65",0.0254303738285056,0.269458678507881
112,"66+",0.0142450213014103,-0.173701376208939
113,"10-17",0.023040521772191,0.309827554394432
113,"18-30",-0.0156971216173614,-0.109344322250905
113,"31-55",0.0113737714603443,1.55582165817484
113,"56-65",0.0250569163783346,1.1480901711303
113,"66+",0.00375327006535825,1.24445087285326
114,"10-17",0.0212580860912134,0.338743430516494
114,"18-30",-0.0230656625432579,0.429329502679206
114,"31-55",0.0130709406917746,0.967530575394512
114,"56-65",0.0340365468974062,0.635654433732967
114,"66+",0.00495463618055014,1.25164730127079
115,"10-17",0.0215680021263087,-0.263708118477541
115,"18-30",-0.0226772011628893,0.0819786158032496
115,"31-55",0.0141793190634398,1.31618194478664
115,"56-65",0.0273191424361175,0.822932707941469
115,"66+",0.00480640185958092,0.0702755736811085
116,"10-17",0.0222273313582078,0.179619826011091
116,"18-30",-0.0073741494179293,0.145611399248834
